# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.2864714390949996,4.499786647889374,4.780071776165672,0.7944909699245976,3.3902109987978917,-3.000000000000028,-0.001367960040479675,0.0,-0.2650154670046081,0.0
 1.2944400463950858,4.526704085649731,4.780444057980048,0.7923791657395889,3.3663051768976335,-2.9999999999999445,-0.0014404413833527616,0.0,-0.27709552693601586,0.0
 1.302450430930761,4.553570680129137,4.7808145955941495,0.7901595240157159,3.342274023290608,-3.0000000000000275,-0.0015143357509974668,0.0,-0.2892372018470866,0.0
 1.3105024634324174,4.580382991464439,4.781183294480027,0.787830576665755,3.3181179257856384,-3.0000000000000275,-0.0015897433720416828,0.0,-0.3014519344083155,0.0
 1.3185960155894367,4.607137579792488,4.781550060109729,0.7853907597117868,3.2938372693145803,-3.0,-0.0016667678149091673,0.0,-0.31375130029438836,0.0
 1.3267309600367585,4.633831005250128,4.7819147979553005,0.7828384103136171,3.269432435972615,-3.0,-0.0017455167069830595,0.0,-0.32614703634488956,0.0
 1.3349071703415514,4.66045982797421,4.782277413488792,0.7801717635541763,3.2449038050582364,-3.0,-0.0018261015320014348,0.0,-0.3386510711056287,0.0
 1.343124520989968,4.687020608101582,4.7826378121822515,0.7773889489554395,3.2202517531129864,-3.0,-0.0019086382970318594,0.0,-0.35127554769063074,0.0
 1.3513828873739817,4.713509905769091,4.782995899507726,0.7744879867808652,3.195476653960945,-3.000000000000027,-0.0019932503675114625,0.0,-0.36403285523442397,0.0
 1.3596821457782904,4.739924281113586,4.783351580937264,0.7714667840476164,3.1705788787480187,-3.0000000000000533,-0.002080066424331945,0.0,-0.37693566023631253,0.0
 1.3680221733672797,4.7662602942719134,4.783704761942913,0.7683231302419716,3.1455587959810507,-3.0,-0.002169220277394625,0.0,-0.38999693359276405,0.0
 1.376402848172035,4.792514505380923,4.7840553479967225,0.765054692766679,3.120416771566785,-2.9999999999999734,-0.0022608521345776037,0.0,-0.4032299881692377,0.0
 1.3848240490773864,4.818683474577462,4.784403244570739,0.7616590120252433,3.095153168850731,-2.999999999999974,-0.0023551130040333234,0.0,-0.4166485082687901,0.0
 1.3932856558089814,4.8447637619983785,4.784748357137012,0.7581334962029671,3.069768348655946,-2.999999999999974,-0.0024521561958242635,0.0,-0.4302665894826397,0.0
 1.401787548920367,4.870751927780521,4.785090591167588,0.7544754156497853,3.0442626693217893,-3.0,-0.002552147171558448,0.0,-0.44409877213164456,0.0
 1.4103296097800713,4.896644532060737,4.785429852134515,0.7506818969105169,3.0186364867426767,-3.0,-0.002655259707606018,0.0,-0.4581600832099168,0.0
 1.4189117205586694,4.9224381349758755,4.785766045509843,0.7467499163220777,2.9928901544068824,-2.9999999999999742,-0.0027616768827441796,0.0,-0.47246608076535623,0.0
 1.4275337642158181,4.948129296662784,4.786099076765619,0.7426762931471967,2.967024023435436,-3.0000000000000258,-0.0028715914173472515,0.0,-0.4870328925950347,0.0
 1.4361956244872451,4.97371457725831,4.786428851373889,0.7384576822839497,2.941038442621155,-3.0,-0.0029852099575741,0.0,-0.501877265391604,0.0
 1.4448971858716755,4.999190536899302,4.786755274806704,0.7340905664516946,2.9149337584678636,-3.000000000000051,-0.0031027480933332172,0.0,-0.51701662079414,0.0
 1.453638333617676,5.024553735722609,4.78707825253611,0.7295712477821952,2.8887103152298628,-2.9999999999999494,-0.0032244373645199742,0.0,-0.5324690980659706,0.0
 1.4624189537103998,5.049800733865077,4.787397690034157,0.7248958389209625,2.8623684549516915,-2.9999999999999747,-0.003350521517229446,0.0,-0.5482536207119046,0.0
 1.471238932858212,5.074928091463557,4.787713492772892,0.7200602534185709,2.8359085175082543,-3.0000000000000253,-0.003481259982935532,0.0,-0.5643899514622346,0.0
 1.4800981584791706,5.099932368654894,4.788025566224363,0.7150601955003651,2.8093308406453783,-3.00000000000005,-0.0036169295201910036,0.0,-0.580898760827031,0.0
 1.4889965186873415,5.124810125575937,4.788333815860617,0.7098911490820461,2.7826357600208653,-3.000000000000025,-0.0037578243197893737,0.0,-0.5978016946476438,0.0
 1.4979339022789244,5.149557922363536,4.788638147153705,0.7045483660252818,2.7558236092461166,-3.0,-0.0039042571876053496,0.0,-0.6151214536873508,0.0
 1.506910198718154,5.174172319154537,4.788938465575671,0.6990268535108544,2.7288947199284284,-2.999999999999975,-0.004056562583321542,0.0,-0.63288186670382,0.0
